datetime,signal_name,signal_value
2026-04-20 14:57:00,signal_3,0.5484
2026-04-20 14:58:00,signal_3,0.3451
2026-04-20 14:59:00,signal_3,0.2781
2026-04-20 15:00:00,signal_3,-0.0010
2026-04-20 15:01:00,signal_3,-0.0401
2026-04-20 15:02:00,signal_3,-0.1498
2026-04-20 15:03:00,signal_3,-0.3038
2026-04-20 15:04:00,signal_3,-0.4621
2026-04-20 15:05:00,signal_3,-0.5716
2026-04-20 15:06:00,signal_3,-0.8004
2026-04-20 15:07:00,signal_3,-0.9100
2026-04-20 15:08:00,signal_3,-0.8881
2026-04-20 15:09:00,signal_3,-1.0486
2026-04-20 15:10:00,signal_3,-0.9142
2026-04-20 15:11:00,signal_3,-1.0466
2026-04-20 15:12:00,signal_3,-0.9603
2026-04-20 15:13:00,signal_3,-0.9764
2026-04-20 15:14:00,signal_3,-0.8722
2026-04-20 15:15:00,signal_3,-0.7483
2026-04-20 15:16:00,signal_3,-0.6409
2026-04-20 15:17:00,signal_3,-0.6377
2026-04-20 15:18:00,signal_3,-0.4221
2026-04-20 15:19:00,signal_3,-0.4181
2026-04-20 15:20:00,signal_3,-0.2471
2026-04-20 15:21:00,signal_3,-0.1576
2026-04-20 15:22:00,signal_3,0.0774
2026-04-20 15:23:00,signal_3,0.2975
2026-04-20 15:24:00,signal_3,0.3178
2026-04-20 15:25:00,signal_3,0.4113
2026-04-20 15:26:00,signal_3,0.5777
2026-04-20 15:27:00,signal_3,0.8241
2026-04-20 15:28:00,signal_3,0.9200
2026-04-20 15:29:00,signal_3,0.8734
2026-04-20 15:30:00,signal_3,0.9452
2026-04-20 15:31:00,signal_3,1.0663
2026-04-20 15:32:00,signal_3,1.0851
2026-04-20 15:33:00,signal_3,1.0610
2026-04-20 15:34:00,signal_3,0.8848
2026-04-20 15:35:00,signal_3,0.9246
2026-04-20 15:36:00,signal_3,0.9131
2026-04-20 15:37:00,signal_3,0.8176
2026-04-20 15:38:00,signal_3,0.6574
2026-04-20 15:39:00,signal_3,0.5028
2026-04-20 15:40:00,signal_3,0.3536
2026-04-20 15:41:00,signal_3,0.1835
2026-04-20 15:42:00,signal_3,0.0437
2026-04-20 15:43:00,signal_3,-0.1635
2026-04-20 15:44:00,signal_3,-0.2898
2026-04-20 15:45:00,signal_3,-0.3525
2026-04-20 15:46:00,signal_3,-0.4733
2026-04-20 15:47:00,signal_3,-0.7053
2026-04-20 15:48:00,signal_3,-0.8031
2026-04-20 15:49:00,signal_3,-0.7734
2026-04-20 15:50:00,signal_3,-0.9137
2026-04-20 15:51:00,signal_3,-0.9633
2026-04-20 15:52:00,signal_3,-0.9938
2026-04-20 15:53:00,signal_3,-1.0289
2026-04-20 15:54:00,signal_3,-1.0736
2026-04-20 15:55:00,signal_3,-0.8658
2026-04-20 15:56:00,signal_3,-0.8811
2026-04-20 15:57:00,signal_3,-0.8121
2026-04-20 15:58:00,signal_3,-0.8090
2026-04-20 15:59:00,signal_3,-0.6562
2026-04-20 16:00:00,signal_3,-0.5024
2026-04-20 16:01:00,signal_3,-0.4439
2026-04-20 16:02:00,signal_3,-0.1931
2026-04-20 16:03:00,signal_3,-0.0795
2026-04-20 16:04:00,signal_3,0.1713
2026-04-20 16:05:00,signal_3,0.3306
2026-04-20 16:06:00,signal_3,0.4282
2026-04-20 16:07:00,signal_3,0.5531
2026-04-20 16:08:00,signal_3,0.6882
2026-04-20 16:09:00,signal_3,0.7868
2026-04-20 16:10:00,signal_3,0.7360
2026-04-20 16:11:00,signal_3,0.9962
2026-04-20 16:12:00,signal_3,0.9420
2026-04-20 16:13:00,signal_3,0.9750
2026-04-20 16:14:00,signal_3,1.0870
2026-04-20 16:15:00,signal_3,0.9416
2026-04-20 16:16:00,signal_3,0.9022
2026-04-20 16:17:00,signal_3,0.9884
2026-04-20 16:18:00,signal_3,0.8180
2026-04-20 16:19:00,signal_3,0.6371
2026-04-20 16:20:00,signal_3,0.5991
2026-04-20 16:21:00,signal_3,0.4680
2026-04-20 16:22:00,signal_3,0.4110
2026-04-20 16:23:00,signal_3,0.2232
2026-04-20 16:24:00,signal_3,0.1302
2026-04-20 16:25:00,signal_3,0.0001
2026-04-20 16:26:00,signal_3,-0.3003
2026-04-20 16:27:00,signal_3,-0.3933
2026-04-20 16:28:00,signal_3,-0.5706
2026-04-20 16:29:00,signal_3,-0.6229
2026-04-20 16:30:00,signal_3,-0.7433
2026-04-20 16:31:00,signal_3,-0.8728
2026-04-20 16:32:00,signal_3,-0.9366
2026-04-20 16:33:00,signal_3,-0.8875
2026-04-20 16:34:00,signal_3,-0.9512
2026-04-20 16:35:00,signal_3,-0.9359
2026-04-20 16:36:00,signal_3,-1.0188
2026-04-20 16:37:00,signal_3,-0.8726
2026-04-20 16:38:00,signal_3,-0.9437
2026-04-20 16:39:00,signal_3,-0.8382
2026-04-20 16:40:00,signal_3,-0.6598
2026-04-20 16:41:00,signal_3,-0.6383
2026-04-20 16:42:00,signal_3,-0.5050
2026-04-20 16:43:00,signal_3,-0.3666
2026-04-20 16:44:00,signal_3,-0.2696
2026-04-20 16:45:00,signal_3,-0.1184
2026-04-20 16:46:00,signal_3,0.0779
2026-04-20 16:47:00,signal_3,0.1883
2026-04-20 16:48:00,signal_3,0.4550
2026-04-20 16:49:00,signal_3,0.5264
2026-04-20 16:50:00,signal_3,0.7056
2026-04-20 16:51:00,signal_3,0.7935
2026-04-20 16:52:00,signal_3,0.8223
2026-04-20 16:53:00,signal_3,0.9100
2026-04-20 16:54:00,signal_3,0.8912
2026-04-20 16:55:00,signal_3,1.0755
2026-04-20 16:56:00,signal_3,1.0302
2026-04-20 16:57:00,signal_3,1.0111
2026-04-20 16:58:00,signal_3,1.0368
2026-04-20 16:59:00,signal_3,0.8442
2026-04-20 17:00:00,signal_3,0.7857
2026-04-20 17:01:00,signal_3,0.7736
2026-04-20 17:02:00,signal_3,0.6665
2026-04-20 17:03:00,signal_3,0.4306
2026-04-20 17:04:00,signal_3,0.3138
2026-04-20 17:05:00,signal_3,0.1575
2026-04-20 17:06:00,signal_3,-0.0198
2026-04-20 17:07:00,signal_3,-0.1490
2026-04-20 17:08:00,signal_3,-0.2466
2026-04-20 17:09:00,signal_3,-0.4631
2026-04-20 17:10:00,signal_3,-0.4945
2026-04-20 17:11:00,signal_3,-0.6495
2026-04-20 17:12:00,signal_3,-0.7916
2026-04-20 17:13:00,signal_3,-0.7731
2026-04-20 17:14:00,signal_3,-0.9611
2026-04-20 17:15:00,signal_3,-0.9367
2026-04-20 17:16:00,signal_3,-0.9182
2026-04-20 17:17:00,signal_3,-1.0226
2026-04-20 17:18:00,signal_3,-0.9156
2026-04-20 17:19:00,signal_3,-0.8978
2026-04-20 17:20:00,signal_3,-0.9082
2026-04-20 17:21:00,signal_3,-0.7737
2026-04-20 17:22:00,signal_3,-0.6157
2026-04-20 17:23:00,signal_3,-0.6002
2026-04-20 17:24:00,signal_3,-0.4624
2026-04-20 17:25:00,signal_3,-0.3171
2026-04-20 17:26:00,signal_3,-0.1456
2026-04-20 17:27:00,signal_3,-0.0486
2026-04-20 17:28:00,signal_3,0.0336
2026-04-20 17:29:00,signal_3,0.3277
2026-04-20 17:30:00,signal_3,0.3771
2026-04-20 17:31:00,signal_3,0.5762
2026-04-20 17:32:00,signal_3,0.6798
2026-04-20 17:33:00,signal_3,0.7450
2026-04-20 17:34:00,signal_3,0.8848
2026-04-20 17:35:00,signal_3,0.8638
2026-04-20 17:36:00,signal_3,0.8836
2026-04-20 17:37:00,signal_3,0.9884
2026-04-20 17:38:00,signal_3,1.0479
2026-04-20 17:39:00,signal_3,1.0681
2026-04-20 17:40:00,signal_3,0.8560
2026-04-20 17:41:00,signal_3,0.9386
2026-04-20 17:42:00,signal_3,0.8209
2026-04-20 17:43:00,signal_3,0.6814
2026-04-20 17:44:00,signal_3,0.5161
2026-04-20 17:45:00,signal_3,0.4417
2026-04-20 17:46:00,signal_3,0.2738
2026-04-20 17:47:00,signal_3,0.1728
2026-04-20 17:48:00,signal_3,0.0192
2026-04-20 17:49:00,signal_3,-0.1741
2026-04-20 17:50:00,signal_3,-0.1910
2026-04-20 17:51:00,signal_3,-0.4671
2026-04-20 17:52:00,signal_3,-0.5341
2026-04-20 17:53:00,signal_3,-0.7383
2026-04-20 17:54:00,signal_3,-0.7572
2026-04-20 17:55:00,signal_3,-0.7708
2026-04-20 17:56:00,signal_3,-0.9865
2026-04-20 17:57:00,signal_3,-1.0236
2026-04-20 17:58:00,signal_3,-0.9774
2026-04-20 17:59:00,signal_3,-1.0137
2026-04-20 18:00:00,signal_3,-0.8956
2026-04-20 18:01:00,signal_3,-0.8382
2026-04-20 18:02:00,signal_3,-0.8711
2026-04-20 18:03:00,signal_3,-0.8667
2026-04-20 18:04:00,signal_3,-0.7399
2026-04-20 18:05:00,signal_3,-0.6155
2026-04-20 18:06:00,signal_3,-0.3896
2026-04-20 18:07:00,signal_3,-0.3835
2026-04-20 18:08:00,signal_3,-0.2610
2026-04-20 18:09:00,signal_3,0.0256
2026-04-20 18:10:00,signal_3,0.1440
2026-04-20 18:11:00,signal_3,0.3521
2026-04-20 18:12:00,signal_3,0.3319
2026-04-20 18:13:00,signal_3,0.6076
2026-04-20 18:14:00,signal_3,0.7650
2026-04-20 18:15:00,signal_3,0.7921
2026-04-20 18:16:00,signal_3,0.9116
2026-04-20 18:17:00,signal_3,0.9778
2026-04-20 18:18:00,signal_3,0.9319
2026-04-20 18:19:00,signal_3,0.9705
2026-04-20 18:20:00,signal_3,1.0226
2026-04-20 18:21:00,signal_3,0.9467
2026-04-20 18:22:00,signal_3,0.9740
2026-04-20 18:23:00,signal_3,0.9577
2026-04-20 18:24:00,signal_3,0.8859
2026-04-20 18:25:00,signal_3,0.7189
2026-04-20 18:26:00,signal_3,0.6575
2026-04-20 18:27:00,signal_3,0.4204
2026-04-20 18:28:00,signal_3,0.3533
2026-04-20 18:29:00,signal_3,0.0656
2026-04-20 18:30:00,signal_3,0.0466
2026-04-20 18:31:00,signal_3,-0.2189
2026-04-20 18:32:00,signal_3,-0.3286
2026-04-20 18:33:00,signal_3,-0.3374
2026-04-20 18:34:00,signal_3,-0.5116
2026-04-20 18:35:00,signal_3,-0.6188
2026-04-20 18:36:00,signal_3,-0.7540
2026-04-20 18:37:00,signal_3,-0.8698
2026-04-20 18:38:00,signal_3,-1.0047
2026-04-20 18:39:00,signal_3,-0.9145
2026-04-20 18:40:00,signal_3,-1.0532
2026-04-20 18:41:00,signal_3,-0.9529
2026-04-20 18:42:00,signal_3,-0.9189
2026-04-20 18:43:00,signal_3,-0.9622
2026-04-20 18:44:00,signal_3,-0.8158
2026-04-20 18:45:00,signal_3,-0.8289
2026-04-20 18:46:00,signal_3,-0.6351
2026-04-20 18:47:00,signal_3,-0.6376
2026-04-20 18:48:00,signal_3,-0.3953
2026-04-20 18:49:00,signal_3,-0.2668
2026-04-20 18:50:00,signal_3,-0.1947
2026-04-20 18:51:00,signal_3,-0.0273
2026-04-20 18:52:00,signal_3,0.2315
2026-04-20 18:53:00,signal_3,0.3022
2026-04-20 18:54:00,signal_3,0.4635
2026-04-20 18:55:00,signal_3,0.5389
2026-04-20 18:56:00,signal_3,0.6251
2026-04-20 18:57:00,signal_3,0.8630
2026-04-20 18:58:00,signal_3,0.8939
2026-04-20 18:59:00,signal_3,0.8405
2026-04-20 19:00:00,signal_3,1.0116
2026-04-20 19:01:00,signal_3,1.0343
2026-04-20 19:02:00,signal_3,1.0164
2026-04-20 19:03:00,signal_3,0.9359
2026-04-20 19:04:00,signal_3,0.9031
2026-04-20 19:05:00,signal_3,0.8425
2026-04-20 19:06:00,signal_3,0.7989
2026-04-20 19:07:00,signal_3,0.6553
2026-04-20 19:08:00,signal_3,0.4970
2026-04-20 19:09:00,signal_3,0.4753
2026-04-20 19:10:00,signal_3,0.2071
2026-04-20 19:11:00,signal_3,0.0790
2026-04-20 19:12:00,signal_3,0.0290
2026-04-20 19:13:00,signal_3,-0.0856
2026-04-20 19:14:00,signal_3,-0.3554
2026-04-20 19:15:00,signal_3,-0.5418
2026-04-20 19:16:00,signal_3,-0.5884
2026-04-20 19:17:00,signal_3,-0.7019
2026-04-20 19:18:00,signal_3,-0.8590
2026-04-20 19:19:00,signal_3,-0.8713
2026-04-20 19:20:00,signal_3,-0.9996
2026-04-20 19:21:00,signal_3,-0.9015
2026-04-20 19:22:00,signal_3,-0.9892
2026-04-20 19:23:00,signal_3,-0.9172
2026-04-20 19:24:00,signal_3,-1.0306
2026-04-20 19:25:00,signal_3,-0.8468
2026-04-20 19:26:00,signal_3,-0.7742
2026-04-20 19:27:00,signal_3,-0.7907
2026-04-20 19:28:00,signal_3,-0.7226
2026-04-20 19:29:00,signal_3,-0.6368
2026-04-20 19:30:00,signal_3,-0.3430
2026-04-20 19:31:00,signal_3,-0.2093
2026-04-20 19:32:00,signal_3,-0.0735
2026-04-20 19:33:00,signal_3,0.0350
2026-04-20 19:34:00,signal_3,0.2366
2026-04-20 19:35:00,signal_3,0.2522
2026-04-20 19:36:00,signal_3,0.3729
2026-04-20 19:37:00,signal_3,0.6337
2026-04-20 19:38:00,signal_3,0.7287
2026-04-20 19:39:00,signal_3,0.7731
2026-04-20 19:40:00,signal_3,0.8935
2026-04-20 19:41:00,signal_3,1.0307
2026-04-20 19:42:00,signal_3,1.0513
2026-04-20 19:43:00,signal_3,0.9441
2026-04-20 19:44:00,signal_3,1.0760
2026-04-20 19:45:00,signal_3,0.9952
2026-04-20 19:46:00,signal_3,1.0086
2026-04-20 19:47:00,signal_3,0.7682
2026-04-20 19:48:00,signal_3,0.7015
2026-04-20 19:49:00,signal_3,0.6125
2026-04-20 19:50:00,signal_3,0.6128
2026-04-20 19:51:00,signal_3,0.4396
2026-04-20 19:52:00,signal_3,0.1729
2026-04-20 19:53:00,signal_3,0.1539
2026-04-20 19:54:00,signal_3,-0.0573
2026-04-20 19:55:00,signal_3,-0.0826
2026-04-20 19:56:00,signal_3,-0.2926
2026-04-20 19:57:00,signal_3,-0.5265
2026-04-20 19:58:00,signal_3,-0.5761
2026-04-20 19:59:00,signal_3,-0.7481
2026-04-20 20:00:00,signal_3,-0.7032
2026-04-20 20:01:00,signal_3,-0.9306
2026-04-20 20:02:00,signal_3,-0.8831
2026-04-20 20:03:00,signal_3,-0.9673
2026-04-20 20:04:00,signal_3,-0.9320
2026-04-20 20:05:00,signal_3,-0.9634
2026-04-20 20:06:00,signal_3,-0.8946
2026-04-20 20:07:00,signal_3,-0.8557
2026-04-20 20:08:00,signal_3,-0.7726
2026-04-20 20:09:00,signal_3,-0.8358
2026-04-20 20:10:00,signal_3,-0.6586
2026-04-20 20:11:00,signal_3,-0.5713
2026-04-20 20:12:00,signal_3,-0.3571
2026-04-20 20:13:00,signal_3,-0.3254
2026-04-20 20:14:00,signal_3,-0.1480
2026-04-20 20:15:00,signal_3,0.0149
2026-04-20 20:16:00,signal_3,0.2539
2026-04-20 20:17:00,signal_3,0.3504
2026-04-20 20:18:00,signal_3,0.5648
2026-04-20 20:19:00,signal_3,0.5069
2026-04-20 20:20:00,signal_3,0.6986
2026-04-20 20:21:00,signal_3,0.7277
2026-04-20 20:22:00,signal_3,0.9266
2026-04-20 20:23:00,signal_3,0.9881
2026-04-20 20:24:00,signal_3,1.0556
2026-04-20 20:25:00,signal_3,0.9803
2026-04-20 20:26:00,signal_3,0.9435
2026-04-20 20:27:00,signal_3,0.9611
2026-04-20 20:28:00,signal_3,0.8745
2026-04-20 20:29:00,signal_3,0.8266
2026-04-20 20:30:00,signal_3,0.7813
2026-04-20 20:31:00,signal_3,0.6369
2026-04-20 20:32:00,signal_3,0.4774
2026-04-20 20:33:00,signal_3,0.4597
2026-04-20 20:34:00,signal_3,0.3506
2026-04-20 20:35:00,signal_3,0.1326
2026-04-20 20:36:00,signal_3,-0.1174
2026-04-20 20:37:00,signal_3,-0.0978
2026-04-20 20:38:00,signal_3,-0.2620
2026-04-20 20:39:00,signal_3,-0.4392
2026-04-20 20:40:00,signal_3,-0.6601
2026-04-20 20:41:00,signal_3,-0.7549
2026-04-20 20:42:00,signal_3,-0.8686
2026-04-20 20:43:00,signal_3,-0.7944
2026-04-20 20:44:00,signal_3,-1.0236
2026-04-20 20:45:00,signal_3,-1.0404
2026-04-20 20:46:00,signal_3,-1.0645
2026-04-20 20:47:00,signal_3,-0.9700
2026-04-20 20:48:00,signal_3,-1.0305
2026-04-20 20:49:00,signal_3,-0.9597
2026-04-20 20:50:00,signal_3,-0.8693
2026-04-20 20:51:00,signal_3,-0.8124
2026-04-20 20:52:00,signal_3,-0.6954
2026-04-20 20:53:00,signal_3,-0.5020
2026-04-20 20:54:00,signal_3,-0.2975
2026-04-20 20:55:00,signal_3,-0.2584
2026-04-20 20:56:00,signal_3,-0.0796
2026-04-20 20:57:00,signal_3,0.0130
2026-04-20 20:58:00,signal_3,0.2333
2026-04-20 20:59:00,signal_3,0.2956
2026-04-20 21:00:00,signal_3,0.5532
2026-04-20 21:01:00,signal_3,0.6382
2026-04-20 21:02:00,signal_3,0.8023
2026-04-20 21:03:00,signal_3,0.7984
2026-04-20 21:04:00,signal_3,0.8762
2026-04-20 21:05:00,signal_3,0.9390
2026-04-20 21:06:00,signal_3,1.0316
2026-04-20 21:07:00,signal_3,0.9409
2026-04-20 21:08:00,signal_3,0.9909
2026-04-20 21:09:00,signal_3,0.9520
2026-04-20 21:10:00,signal_3,0.9793
2026-04-20 21:11:00,signal_3,0.8345
2026-04-20 21:12:00,signal_3,0.7619
2026-04-20 21:13:00,signal_3,0.5492
2026-04-20 21:14:00,signal_3,0.4868
2026-04-20 21:15:00,signal_3,0.3208
2026-04-20 21:16:00,signal_3,0.3343
2026-04-20 21:17:00,signal_3,0.0373
2026-04-20 21:18:00,signal_3,-0.0969
2026-04-20 21:19:00,signal_3,-0.1799
2026-04-20 21:20:00,signal_3,-0.4479
2026-04-20 21:21:00,signal_3,-0.5015
2026-04-20 21:22:00,signal_3,-0.5168
2026-04-20 21:23:00,signal_3,-0.8140
2026-04-20 21:24:00,signal_3,-0.8141
2026-04-20 21:25:00,signal_3,-0.8818
2026-04-20 21:26:00,signal_3,-1.0471
2026-04-20 21:27:00,signal_3,-0.9840
2026-04-20 21:28:00,signal_3,-0.9281
2026-04-20 21:29:00,signal_3,-1.0774
2026-04-20 21:30:00,signal_3,-0.9478
2026-04-20 21:31:00,signal_3,-0.8942
2026-04-20 21:32:00,signal_3,-0.8463
2026-04-20 21:33:00,signal_3,-0.7697
2026-04-20 21:34:00,signal_3,-0.5293
2026-04-20 21:35:00,signal_3,-0.5287
2026-04-20 21:36:00,signal_3,-0.3957
2026-04-20 21:37:00,signal_3,-0.2845
2026-04-20 21:38:00,signal_3,-0.0505
2026-04-20 21:39:00,signal_3,0.1433
2026-04-20 21:40:00,signal_3,0.2388
2026-04-20 21:41:00,signal_3,0.3858
2026-04-20 21:42:00,signal_3,0.5484
2026-04-20 21:43:00,signal_3,0.6417
2026-04-20 21:44:00,signal_3,0.7121
2026-04-20 21:45:00,signal_3,0.9082
2026-04-20 21:46:00,signal_3,0.9709
2026-04-20 21:47:00,signal_3,1.0369
2026-04-20 21:48:00,signal_3,1.0863
2026-04-20 21:49:00,signal_3,0.9591
2026-04-20 21:50:00,signal_3,0.9546
2026-04-20 21:51:00,signal_3,1.0541
2026-04-20 21:52:00,signal_3,0.9446
2026-04-20 21:53:00,signal_3,0.8517
2026-04-20 21:54:00,signal_3,0.6881
2026-04-20 21:55:00,signal_3,0.6907
2026-04-20 21:56:00,signal_3,0.4515
2026-04-20 21:57:00,signal_3,0.3448
2026-04-20 21:58:00,signal_3,0.1713
2026-04-20 21:59:00,signal_3,0.1036
2026-04-20 22:00:00,signal_3,-0.0711
2026-04-20 22:01:00,signal_3,-0.1850
2026-04-20 22:02:00,signal_3,-0.3559
2026-04-20 22:03:00,signal_3,-0.4977
2026-04-20 22:04:00,signal_3,-0.6452
2026-04-20 22:05:00,signal_3,-0.6979
2026-04-20 22:06:00,signal_3,-0.8199
2026-04-20 22:07:00,signal_3,-0.9637
2026-04-20 22:08:00,signal_3,-0.8607
2026-04-20 22:09:00,signal_3,-1.0429
2026-04-20 22:10:00,signal_3,-0.9088
2026-04-20 22:11:00,signal_3,-1.0064
2026-04-20 22:12:00,signal_3,-0.8973
2026-04-20 22:13:00,signal_3,-0.8079
2026-04-20 22:14:00,signal_3,-0.7226
2026-04-20 22:15:00,signal_3,-0.7369
2026-04-20 22:16:00,signal_3,-0.6634
2026-04-20 22:17:00,signal_3,-0.4698
2026-04-20 22:18:00,signal_3,-0.3095
2026-04-20 22:19:00,signal_3,-0.2226
2026-04-20 22:20:00,signal_3,-0.1454
2026-04-20 22:21:00,signal_3,0.0030
2026-04-20 22:22:00,signal_3,0.2532
2026-04-20 22:23:00,signal_3,0.4732
2026-04-20 22:24:00,signal_3,0.4167
2026-04-20 22:25:00,signal_3,0.6534
2026-04-20 22:26:00,signal_3,0.6560
2026-04-20 22:27:00,signal_3,0.8033
2026-04-20 22:28:00,signal_3,0.8825
2026-04-20 22:29:00,signal_3,0.9628
2026-04-20 22:30:00,signal_3,1.0157
2026-04-20 22:31:00,signal_3,0.9131
2026-04-20 22:32:00,signal_3,1.0691
2026-04-20 22:33:00,signal_3,0.9244
2026-04-20 22:34:00,signal_3,0.9842
2026-04-20 22:35:00,signal_3,0.8948
2026-04-20 22:36:00,signal_3,0.7947
2026-04-20 22:37:00,signal_3,0.6877
2026-04-20 22:38:00,signal_3,0.5021
2026-04-20 22:39:00,signal_3,0.3573
2026-04-20 22:40:00,signal_3,0.2169
2026-04-20 22:41:00,signal_3,0.0877
2026-04-20 22:42:00,signal_3,-0.0717
2026-04-20 22:43:00,signal_3,-0.3211
2026-04-20 22:44:00,signal_3,-0.2939
2026-04-20 22:45:00,signal_3,-0.4993
2026-04-20 22:46:00,signal_3,-0.6084
2026-04-20 22:47:00,signal_3,-0.6602
2026-04-20 22:48:00,signal_3,-0.9194
2026-04-20 22:49:00,signal_3,-0.9402
2026-04-20 22:50:00,signal_3,-0.8807
2026-04-20 22:51:00,signal_3,-0.9479
2026-04-20 22:52:00,signal_3,-1.0649
2026-04-20 22:53:00,signal_3,-0.9219
2026-04-20 22:54:00,signal_3,-0.8891
2026-04-20 22:55:00,signal_3,-0.8369
2026-04-20 22:56:00,signal_3,-0.7475
2026-04-20 22:57:00,signal_3,-0.7706
2026-04-20 22:58:00,signal_3,-0.6037
2026-04-20 22:59:00,signal_3,-0.3789
2026-04-20 23:00:00,signal_3,-0.3079
2026-04-20 23:01:00,signal_3,-0.2444
2026-04-20 23:02:00,signal_3,0.0389
2026-04-20 23:03:00,signal_3,0.0789
2026-04-20 23:04:00,signal_3,0.1962
2026-04-20 23:05:00,signal_3,0.3856
2026-04-20 23:06:00,signal_3,0.4783
2026-04-20 23:07:00,signal_3,0.7446
2026-04-20 23:08:00,signal_3,0.7473
2026-04-20 23:09:00,signal_3,0.8682
2026-04-20 23:10:00,signal_3,0.9700
2026-04-20 23:11:00,signal_3,0.9853
2026-04-20 23:12:00,signal_3,0.8991
2026-04-20 23:13:00,signal_3,1.0791
2026-04-20 23:14:00,signal_3,1.0230
2026-04-20 23:15:00,signal_3,0.9496
2026-04-20 23:16:00,signal_3,0.8408
2026-04-20 23:17:00,signal_3,0.7356
2026-04-20 23:18:00,signal_3,0.6638
2026-04-20 23:19:00,signal_3,0.6259
2026-04-20 23:20:00,signal_3,0.5410
2026-04-20 23:21:00,signal_3,0.3811
2026-04-20 23:22:00,signal_3,0.2131
2026-04-20 23:23:00,signal_3,0.1005
2026-04-20 23:24:00,signal_3,-0.0866
2026-04-20 23:25:00,signal_3,-0.1951
2026-04-20 23:26:00,signal_3,-0.3119
2026-04-20 23:27:00,signal_3,-0.5736
2026-04-20 23:28:00,signal_3,-0.6013
2026-04-20 23:29:00,signal_3,-0.8586
2026-04-20 23:30:00,signal_3,-0.9314
2026-04-20 23:31:00,signal_3,-0.8565
2026-04-20 23:32:00,signal_3,-0.9846
2026-04-20 23:33:00,signal_3,-1.0877
2026-04-20 23:34:00,signal_3,-1.0106
2026-04-20 23:35:00,signal_3,-0.9758
2026-04-20 23:36:00,signal_3,-0.8926
2026-04-20 23:37:00,signal_3,-0.7844
2026-04-20 23:38:00,signal_3,-0.8449
2026-04-20 23:39:00,signal_3,-0.6120
2026-04-20 23:40:00,signal_3,-0.6835
2026-04-20 23:41:00,signal_3,-0.5572
2026-04-20 23:42:00,signal_3,-0.3989
2026-04-20 23:43:00,signal_3,-0.2768
2026-04-20 23:44:00,signal_3,-0.1124
2026-04-20 23:45:00,signal_3,0.1293
2026-04-20 23:46:00,signal_3,0.3213
2026-04-20 23:47:00,signal_3,0.3986
2026-04-20 23:48:00,signal_3,0.5155
2026-04-20 23:49:00,signal_3,0.7298
2026-04-20 23:50:00,signal_3,0.6764
2026-04-20 23:51:00,signal_3,0.9190
2026-04-20 23:52:00,signal_3,0.9887
2026-04-20 23:53:00,signal_3,0.8774
2026-04-20 23:54:00,signal_3,1.0534
2026-04-20 23:55:00,signal_3,0.9200
2026-04-20 23:56:00,signal_3,1.0452
2026-04-20 23:57:00,signal_3,1.0227
2026-04-20 23:58:00,signal_3,0.8007
2026-04-20 23:59:00,signal_3,0.7425
2026-04-20 00:00:00,signal_4,-0.0192
2026-04-20 00:01:00,signal_4,0.2336
2026-04-20 00:02:00,signal_4,0.3118
2026-04-20 00:03:00,signal_4,0.5447
2026-04-20 00:04:00,signal_4,0.6294
2026-04-20 00:05:00,signal_4,0.8391
2026-04-20 00:06:00,signal_4,0.9181
2026-04-20 00:07:00,signal_4,0.9706
2026-04-20 00:08:00,signal_4,1.0677
2026-04-20 00:09:00,signal_4,1.0448
2026-04-20 00:10:00,signal_4,0.8973
2026-04-20 00:11:00,signal_4,0.7462
2026-04-20 00:12:00,signal_4,0.7623
2026-04-20 00:13:00,signal_4,0.6091
2026-04-20 00:14:00,signal_4,0.3191
2026-04-20 00:15:00,signal_4,0.1263
2026-04-20 00:16:00,signal_4,-0.0383
2026-04-20 00:17:00,signal_4,-0.3158
2026-04-20 00:18:00,signal_4,-0.3536
2026-04-20 00:19:00,signal_4,-0.7046
2026-04-20 00:20:00,signal_4,-0.8562
2026-04-20 00:21:00,signal_4,-0.7926
2026-04-20 00:22:00,signal_4,-0.9271
2026-04-20 00:23:00,signal_4,-1.0513
2026-04-20 00:24:00,signal_4,-0.9221
2026-04-20 00:25:00,signal_4,-0.8676
2026-04-20 00:26:00,signal_4,-0.8496
2026-04-20 00:27:00,signal_4,-0.6824
2026-04-20 00:28:00,signal_4,-0.7069
2026-04-20 00:29:00,signal_4,-0.5091
2026-04-20 00:30:00,signal_4,-0.2620
2026-04-20 00:31:00,signal_4,-0.0186
2026-04-20 00:32:00,signal_4,0.1250
2026-04-20 00:33:00,signal_4,0.3299
2026-04-20 00:34:00,signal_4,0.4808
2026-04-20 00:35:00,signal_4,0.7481
2026-04-20 00:36:00,signal_4,0.7613
2026-04-20 00:37:00,signal_4,0.8633
2026-04-20 00:38:00,signal_4,0.9916
2026-04-20 00:39:00,signal_4,1.0165
2026-04-20 00:40:00,signal_4,1.0108
2026-04-20 00:41:00,signal_4,0.9678
2026-04-20 00:42:00,signal_4,0.7612
2026-04-20 00:43:00,signal_4,0.7129
2026-04-20 00:44:00,signal_4,0.6344
2026-04-20 00:45:00,signal_4,0.3257
2026-04-20 00:46:00,signal_4,0.2305
2026-04-20 00:47:00,signal_4,0.0498
2026-04-20 00:48:00,signal_4,-0.0821
2026-04-20 00:49:00,signal_4,-0.3954
2026-04-20 00:50:00,signal_4,-0.5142
2026-04-20 00:51:00,signal_4,-0.6800
